epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,13519.3,0.9017,0.6872,1.04906,0.83539,0.89172,0.88927,0.69776,0.72861,0.50707,0.93081,0.006964,0.006964,0.006964
186,13592.5,0.90302,0.67817,1.04985,0.83696,0.8902,0.88937,0.69763,0.72843,0.50692,0.93072,0.0069475,0.0069475,0.0069475
187,13671.3,0.90215,0.68641,1.0467,0.83607,0.89183,0.88914,0.69763,0.72829,0.50691,0.93067,0.006931,0.006931,0.006931
188,13748.6,0.90224,0.67979,1.05076,0.83677,0.89151,0.88912,0.69786,0.72824,0.50674,0.93063,0.0069145,0.0069145,0.0069145
189,13835,0.90519,0.68607,1.0514,0.83683,0.89162,0.889,0.69768,0.72799,0.50662,0.93059,0.006898,0.006898,0.006898
190,13905.7,0.89855,0.67752,1.04601,0.83832,0.89113,0.88896,0.69773,0.72793,0.50636,0.93059,0.0068815,0.0068815,0.0068815
191,13987.3,0.90122,0.67514,1.04926,0.83789,0.89217,0.88901,0.69806,0.72761,0.50611,0.93047,0.006865,0.006865,0.006865
192,14062.3,0.89587,0.67685,1.04538,0.83794,0.89194,0.88881,0.69792,0.72747,0.50606,0.93036,0.0068485,0.0068485,0.0068485
193,14136.6,0.90673,0.68618,1.0505,0.83824,0.89178,0.88889,0.69799,0.72716,0.5058,0.93021,0.006832,0.006832,0.006832
194,14210.9,0.89636,0.67882,1.05292,0.83782,0.89241,0.88874,0.69813,0.72705,0.50582,0.93023,0.0068155,0.0068155,0.0068155
195,14286,0.89748,0.67998,1.04664,0.83726,0.89268,0.88883,0.69808,0.72698,0.50542,0.93018,0.006799,0.006799,0.006799
196,14372.3,0.90659,0.68369,1.05099,0.83694,0.89258,0.88874,0.69837,0.72686,0.50519,0.93007,0.0067825,0.0067825,0.0067825
197,14447.1,0.90118,0.67799,1.04897,0.83739,0.89191,0.88876,0.69818,0.72665,0.50517,0.92994,0.006766,0.006766,0.006766
198,14520.9,0.89536,0.6768,1.04835,0.83766,0.89271,0.88894,0.69836,0.72637,0.50485,0.92983,0.0067495,0.0067495,0.0067495
199,14595.5,0.89515,0.67156,1.04732,0.83726,0.89214,0.88904,0.69849,0.72617,0.50459,0.92976,0.006733,0.006733,0.006733
200,14670.7,0.89535,0.67983,1.04677,0.83773,0.89202,0.88899,0.69851,0.72581,0.50447,0.92964,0.0067165,0.0067165,0.0067165
201,14745.7,0.88672,0.66638,1.04798,0.83613,0.8922,0.88907,0.6985,0.72551,0.50448,0.92957,0.0067,0.0067,0.0067
202,14821.3,0.88975,0.67927,1.04553,0.83531,0.89394,0.88914,0.69889,0.72531,0.50433,0.92942,0.0066835,0.0066835,0.0066835
203,14896.6,0.89298,0.67803,1.04881,0.83497,0.89368,0.88918,0.69899,0.72503,0.50408,0.92933,0.006667,0.006667,0.006667
204,14970.3,0.89573,0.66886,1.04676,0.83515,0.89319,0.88903,0.69887,0.72481,0.50396,0.92924,0.0066505,0.0066505,0.0066505
205,15045.4,0.88433,0.66269,1.04341,0.8349,0.89285,0.88894,0.69891,0.72459,0.50369,0.92917,0.006634,0.006634,0.006634
206,15119.1,0.89125,0.66512,1.04177,0.83677,0.89298,0.88911,0.69923,0.72447,0.50362,0.92908,0.0066175,0.0066175,0.0066175
207,15191.6,0.89332,0.6688,1.04776,0.83704,0.89337,0.88906,0.69901,0.72426,0.50358,0.92901,0.006601,0.006601,0.006601
208,15263.8,0.88904,0.67957,1.04293,0.83601,0.89381,0.88937,0.69936,0.72409,0.50325,0.9289,0.0065845,0.0065845,0.0065845
209,15336.6,0.89023,0.67046,1.04663,0.83758,0.89313,0.88922,0.69926,0.72394,0.50322,0.92884,0.006568,0.006568,0.006568
210,15408.8,0.89256,0.67284,1.04375,0.83731,0.89329,0.88908,0.69908,0.72383,0.50317,0.92877,0.0065515,0.0065515,0.0065515
211,15481.3,0.88706,0.66624,1.04179,0.83809,0.8937,0.88925,0.69922,0.7236,0.50314,0.92864,0.006535,0.006535,0.006535
212,15555.1,0.89482,0.67206,1.04544,0.83889,0.89289,0.88909,0.69937,0.72334,0.50297,0.92854,0.0065185,0.0065185,0.0065185
213,15628.5,0.88576,0.6609,1.04136,0.8392,0.89339,0.88932,0.69925,0.72312,0.50321,0.92847,0.006502,0.006502,0.006502
214,15702.1,0.88785,0.66181,1.04486,0.83943,0.89315,0.88914,0.69945,0.72295,0.50309,0.92833,0.0064855,0.0064855,0.0064855
215,15775.5,0.89877,0.66771,1.04454,0.83997,0.89345,0.88917,0.6995,0.72268,0.50322,0.92817,0.006469,0.006469,0.006469
216,15848.8,0.89693,0.66725,1.04233,0.8406,0.89271,0.8892,0.70008,0.72263,0.50287,0.92815,0.0064525,0.0064525,0.0064525
217,15923.7,0.87874,0.65983,1.04085,0.84036,0.89256,0.88919,0.69992,0.72244,0.50268,0.9281,0.006436,0.006436,0.006436
218,16006.7,0.88091,0.65916,1.03955,0.83886,0.89353,0.88894,0.6996,0.72228,0.50259,0.928,0.0064195,0.0064195,0.0064195
219,16081.4,0.87175,0.65569,1.03734,0.83911,0.8938,0.88922,0.69976,0.72222,0.50244,0.92791,0.006403,0.006403,0.006403
220,16155.5,0.88407,0.67006,1.04089,0.83886,0.89365,0.88914,0.69959,0.72201,0.5022,0.92776,0.0063865,0.0063865,0.0063865
221,16228.9,0.88148,0.65597,1.0463,0.83982,0.89317,0.88905,0.69969,0.72169,0.5022,0.9276,0.00637,0.00637,0.00637
222,16303.4,0.88598,0.65814,1.04086,0.83917,0.89374,0.88901,0.69948,0.72137,0.50207,0.92735,0.0063535,0.0063535,0.0063535
223,16376.5,0.87379,0.64641,1.03698,0.83935,0.89403,0.88924,0.6996,0.721,0.50193,0.92718,0.006337,0.006337,0.006337
224,16449.7,0.87684,0.64752,1.03832,0.83906,0.89482,0.8892,0.69964,0.72069,0.50184,0.92697,0.0063205,0.0063205,0.0063205
225,16526.7,0.88976,0.6555,1.03705,0.83954,0.8946,0.88905,0.69934,0.72049,0.50175,0.92687,0.006304,0.006304,0.006304
226,16601,0.87919,0.64191,1.03736,0.84016,0.89499,0.88911,0.69962,0.72022,0.50155,0.92681,0.0062875,0.0062875,0.0062875
227,16675,0.87403,0.65727,1.0347,0.84011,0.89512,0.88926,0.70002,0.72012,0.50154,0.92675,0.006271,0.006271,0.006271
228,16749.2,0.87868,0.65296,1.03816,0.83894,0.89544,0.88928,0.69983,0.71975,0.50132,0.92655,0.0062545,0.0062545,0.0062545
229,16824,0.87942,0.6569,1.04097,0.83969,0.89492,0.88931,0.70023,0.71959,0.50115,0.92645,0.006238,0.006238,0.006238
230,16899.4,0.86719,0.66141,1.0321,0.83983,0.89497,0.88949,0.70031,0.71944,0.50103,0.9264,0.0062215,0.0062215,0.0062215
231,16973.5,0.87628,0.6539,1.03485,0.8405,0.89491,0.88935,0.70035,0.71921,0.50095,0.92618,0.006205,0.006205,0.006205
232,17047.7,0.8747,0.65528,1.03784,0.84166,0.89432,0.88937,0.70024,0.71891,0.50083,0.92607,0.0061885,0.0061885,0.0061885
233,17121,0.87486,0.65038,1.03745,0.84136,0.89448,0.88937,0.7002,0.71877,0.50074,0.92594,0.006172,0.006172,0.006172
234,17195.5,0.88524,0.65016,1.03802,0.84198,0.89409,0.8892,0.70043,0.71866,0.50068,0.92582,0.0061555,0.0061555,0.0061555
235,17269.8,0.87882,0.64864,1.0361,0.84135,0.89484,0.88922,0.70034,0.71847,0.50069,0.92567,0.006139,0.006139,0.006139
236,17344.3,0.86832,0.64672,1.03486,0.84216,0.89477,0.88919,0.70061,0.71823,0.50038,0.92557,0.0061225,0.0061225,0.0061225
237,17418.4,0.863,0.63663,1.03295,0.84193,0.89503,0.88938,0.70058,0.71805,0.50051,0.92544,0.006106,0.006106,0.006106
238,17492,0.87133,0.6529,1.04039,0.84244,0.89447,0.88949,0.70061,0.71789,0.50035,0.9253,0.0060895,0.0060895,0.0060895
239,17564.6,0.87548,0.64728,1.03573,0.8427,0.89429,0.88941,0.70066,0.71776,0.50027,0.9252,0.006073,0.006073,0.006073
240,17638.7,0.87809,0.66248,1.03981,0.84333,0.89416,0.88954,0.70053,0.71761,0.50025,0.92505,0.0060565,0.0060565,0.0060565
241,17711.7,0.86048,0.64154,1.03328,0.84298,0.89355,0.8898,0.70096,0.71746,0.50004,0.92498,0.00604,0.00604,0.00604
242,17785.9,0.8701,0.64043,1.03215,0.84305,0.89338,0.88977,0.70109,0.71732,0.50014,0.92495,0.0060235,0.0060235,0.0060235
243,17858.3,0.85784,0.63789,1.02876,0.84316,0.89345,0.88981,0.70098,0.71724,0.50012,0.92486,0.006007,0.006007,0.006007
244,17932.2,0.86695,0.64307,1.03279,0.84364,0.89342,0.88978,0.70124,0.71708,0.50006,0.92477,0.0059905,0.0059905,0.0059905
245,18006.5,0.86513,0.64299,1.02963,0.84324,0.89417,0.88983,0.70148,0.71666,0.49998,0.92456,0.005974,0.005974,0.005974
246,18079.8,0.86342,0.6409,1.03158,0.84297,0.8954,0.88986,0.70152,0.71644,0.4999,0.92441,0.0059575,0.0059575,0.0059575
247,18152.9,0.87857,0.63932,1.03464,0.84348,0.89462,0.8898,0.70151,0.71625,0.49968,0.92428,0.005941,0.005941,0.005941
248,18226.8,0.87478,0.65081,1.03353,0.84361,0.89475,0.88992,0.70186,0.71612,0.49974,0.9241,0.0059245,0.0059245,0.0059245
249,18299.7,0.86461,0.64096,1.02992,0.84391,0.89364,0.8899,0.70183,0.71595,0.49967,0.92393,0.005908,0.005908,0.005908
250,18372.6,0.85369,0.63617,1.02951,0.84347,0.89482,0.89011,0.70194,0.71577,0.49966,0.92383,0.0058915,0.0058915,0.0058915
251,18446,0.86972,0.64648,1.03155,0.8432,0.89443,0.89018,0.70206,0.71542,0.49931,0.92362,0.005875,0.005875,0.005875
252,18519.2,0.87455,0.64072,1.03542,0.84319,0.89478,0.89019,0.70192,0.71515,0.49923,0.9235,0.0058585,0.0058585,0.0058585
253,18592.9,0.85586,0.63307,1.03294,0.84317,0.89466,0.89025,0.70185,0.71491,0.49929,0.92338,0.005842,0.005842,0.005842
254,18666.7,0.86639,0.64543,1.03496,0.84302,0.89424,0.89021,0.70194,0.71458,0.49933,0.92319,0.0058255,0.0058255,0.0058255
255,18740.3,0.87172,0.64296,1.03289,0.8429,0.89382,0.8902,0.70209,0.71443,0.49901,0.92305,0.005809,0.005809,0.005809
256,18813.4,0.86282,0.64397,1.03109,0.84314,0.89432,0.89045,0.70244,0.71412,0.49879,0.92283,0.0057925,0.0057925,0.0057925
257,18887.1,0.86233,0.63785,1.03136,0.84352,0.89467,0.89035,0.70237,0.714,0.49846,0.92281,0.005776,0.005776,0.005776
258,18961.2,0.85879,0.6323,1.03498,0.84278,0.89445,0.89038,0.70242,0.71375,0.4983,0.92264,0.0057595,0.0057595,0.0057595
259,19034,0.85258,0.62768,1.0267,0.84362,0.89436,0.89047,0.70264,0.71372,0.49813,0.9226,0.005743,0.005743,0.005743
260,19107.7,0.85285,0.63038,1.02543,0.84344,0.89441,0.89059,0.70261,0.7136,0.49789,0.92245,0.0057265,0.0057265,0.0057265
261,19181.5,0.86788,0.63415,1.0302,0.8444,0.8937,0.89092,0.70296,0.71342,0.49759,0.92232,0.00571,0.00571,0.00571
262,19254.3,0.84813,0.63305,1.02097,0.84444,0.89417,0.89089,0.70292,0.71325,0.4973,0.92219,0.0056935,0.0056935,0.0056935
263,19327,0.86441,0.63866,1.03158,0.84433,0.89421,0.89092,0.70317,0.71314,0.49715,0.92208,0.005677,0.005677,0.005677
264,19400.3,0.8528,0.6305,1.02857,0.84448,0.89441,0.8909,0.70326,0.71311,0.4972,0.92206,0.0056605,0.0056605,0.0056605
265,19474.1,0.85806,0.62758,1.02576,0.84392,0.89416,0.89082,0.7034,0.71282,0.4972,0.92193,0.005644,0.005644,0.005644
266,19547.1,0.86003,0.63455,1.0304,0.84337,0.89452,0.89077,0.70342,0.7127,0.49729,0.92183,0.0056275,0.0056275,0.0056275
267,19620.7,0.86106,0.63385,1.02607,0.84329,0.89399,0.89049,0.70333,0.7126,0.49718,0.92175,0.005611,0.005611,0.005611
268,19694.6,0.86272,0.63439,1.03283,0.84351,0.89466,0.89048,0.70318,0.71244,0.49715,0.92166,0.0055945,0.0055945,0.0055945
269,19771.4,0.8542,0.62874,1.02742,0.84308,0.89471,0.89056,0.70365,0.71226,0.49697,0.92156,0.005578,0.005578,0.005578
270,19844.9,0.8593,0.63269,1.02839,0.84408,0.89412,0.89059,0.70354,0.71218,0.49689,0.92146,0.0055615,0.0055615,0.0055615
271,19917.4,0.85107,0.62599,1.02872,0.84309,0.89366,0.89058,0.70323,0.71201,0.49671,0.92147,0.005545,0.005545,0.005545
272,19990.8,0.86816,0.6351,1.03185,0.84318,0.89441,0.89077,0.70376,0.71186,0.49689,0.9214,0.0055285,0.0055285,0.0055285
273,20064,0.85916,0.6313,1.02244,0.84364,0.89464,0.89083,0.70384,0.71169,0.49682,0.92128,0.005512,0.005512,0.005512
274,20137.7,0.84962,0.61991,1.02407,0.84323,0.89428,0.89091,0.70404,0.71148,0.49674,0.92117,0.0054955,0.0054955,0.0054955
275,20211.4,0.85308,0.62712,1.02722,0.84353,0.89431,0.89091,0.70381,0.71132,0.4967,0.92103,0.005479,0.005479,0.005479
276,20284.7,0.85329,0.62596,1.02731,0.84381,0.89453,0.89112,0.70405,0.71123,0.49638,0.92095,0.0054625,0.0054625,0.0054625
277,20358.8,0.8494,0.6253,1.02486,0.8435,0.89395,0.89091,0.70421,0.71089,0.49636,0.92079,0.005446,0.005446,0.005446
278,20432.7,0.86137,0.62934,1.0308,0.84347,0.89527,0.89104,0.70418,0.71083,0.49625,0.92072,0.0054295,0.0054295,0.0054295
279,20506.8,0.85727,0.62367,1.02676,0.84356,0.89551,0.8911,0.70436,0.71055,0.49619,0.92053,0.005413,0.005413,0.005413
280,20579.9,0.85859,0.62404,1.02939,0.84316,0.8961,0.89112,0.70435,0.71044,0.49606,0.92045,0.0053965,0.0053965,0.0053965
281,20654.2,0.84583,0.62067,1.02423,0.84342,0.89559,0.89089,0.70436,0.71025,0.49608,0.92036,0.00538,0.00538,0.00538
282,20727.3,0.85513,0.61818,1.02559,0.84386,0.895,0.89072,0.70459,0.71009,0.49576,0.92026,0.0053635,0.0053635,0.0053635
283,20801,0.85697,0.62623,1.02578,0.84352,0.89456,0.89071,0.70454,0.70972,0.49569,0.92014,0.005347,0.005347,0.005347
284,20876.5,0.84336,0.62186,1.02236,0.84356,0.89485,0.89034,0.70446,0.70972,0.49557,0.92008,0.0053305,0.0053305,0.0053305
285,20960.6,0.843,0.62533,1.0283,0.84349,0.89481,0.8905,0.70442,0.70942,0.49561,0.91992,0.005314,0.005314,0.005314
286,21034,0.85778,0.62153,1.02783,0.84392,0.89468,0.89046,0.70455,0.70915,0.49521,0.91982,0.0052975,0.0052975,0.0052975
287,21106.9,0.85259,0.61883,1.02788,0.84371,0.89472,0.8905,0.70438,0.70891,0.49529,0.91972,0.005281,0.005281,0.005281
288,21179.7,0.84158,0.61651,1.02474,0.8437,0.89517,0.89038,0.7043,0.70862,0.4952,0.91966,0.0052645,0.0052645,0.0052645
289,21252.7,0.85366,0.62282,1.02671,0.84349,0.8957,0.89053,0.70445,0.70835,0.49528,0.91947,0.005248,0.005248,0.005248
290,21326,0.84921,0.61622,1.02626,0.84321,0.89559,0.89026,0.70455,0.70827,0.49535,0.91944,0.0052315,0.0052315,0.0052315
291,21399,0.84407,0.6115,1.02278,0.8433,0.89576,0.89037,0.70462,0.70809,0.49537,0.91943,0.005215,0.005215,0.005215
292,21472.6,0.84583,0.61399,1.02361,0.84378,0.89509,0.89046,0.70478,0.70791,0.49516,0.91935,0.0051985,0.0051985,0.0051985
293,21547.4,0.83344,0.61151,1.02052,0.84288,0.8964,0.89045,0.70507,0.70775,0.49512,0.91925,0.005182,0.005182,0.005182
294,21620.7,0.84136,0.61597,1.02085,0.8418,0.89829,0.89061,0.70519,0.70762,0.49503,0.91919,0.0051655,0.0051655,0.0051655
295,21694.7,0.83608,0.60935,1.02142,0.84121,0.89857,0.89055,0.70519,0.70759,0.49493,0.91921,0.005149,0.005149,0.005149
296,21768.7,0.8411,0.61313,1.02165,0.84125,0.89859,0.89056,0.70515,0.70749,0.49469,0.91916,0.0051325,0.0051325,0.0051325
297,21843.3,0.84362,0.61124,1.01946,0.84233,0.89795,0.89072,0.70517,0.70748,0.49473,0.91917,0.005116,0.005116,0.005116
298,21917.6,0.84618,0.61684,1.0225,0.84358,0.8965,0.89049,0.70539,0.70721,0.49487,0.91908,0.0050995,0.0050995,0.0050995
299,21991.2,0.83485,0.60937,1.01917,0.84253,0.89648,0.89071,0.70518,0.70701,0.49474,0.91899,0.005083,0.005083,0.005083
300,22065.5,0.84434,0.61889,1.02475,0.84275,0.89622,0.89073,0.70537,0.70687,0.49467,0.91891,0.0050665,0.0050665,0.0050665
301,22140.5,0.83756,0.61274,1.02331,0.84179,0.89703,0.89057,0.70547,0.70662,0.49438,0.91878,0.00505,0.00505,0.00505
302,22214.1,0.84462,0.61522,1.02536,0.84158,0.89687,0.89062,0.70553,0.70631,0.49435,0.91873,0.0050335,0.0050335,0.0050335
303,22287.5,0.84002,0.60645,1.02152,0.84169,0.89727,0.89082,0.70532,0.70625,0.49449,0.91867,0.005017,0.005017,0.005017
304,22363,0.83872,0.61747,1.02392,0.84222,0.89702,0.89076,0.70546,0.70609,0.49435,0.91855,0.0050005,0.0050005,0.0050005
305,22437.9,0.83714,0.60847,1.01734,0.84199,0.89734,0.8908,0.70511,0.70601,0.49439,0.91849,0.004984,0.004984,0.004984
306,22512.5,0.84421,0.61113,1.02372,0.84094,0.89764,0.89075,0.70562,0.70595,0.49429,0.91847,0.0049675,0.0049675,0.0049675
307,22587,0.84192,0.61119,1.02286,0.84097,0.89764,0.89045,0.70533,0.70575,0.49431,0.91845,0.004951,0.004951,0.004951
308,22661.4,0.84058,0.60946,1.01832,0.84325,0.89637,0.89048,0.70518,0.70553,0.49424,0.91842,0.0049345,0.0049345,0.0049345
309,22736.8,0.83302,0.60466,1.0167,0.84299,0.89684,0.8904,0.70528,0.70537,0.4942,0.91833,0.004918,0.004918,0.004918
310,22811.8,0.83358,0.60637,1.02069,0.8428,0.89671,0.89035,0.70534,0.70527,0.4942,0.91825,0.0049015,0.0049015,0.0049015
311,22887.1,0.83235,0.60477,1.0186,0.84252,0.89708,0.89046,0.70549,0.70512,0.49409,0.9181,0.004885,0.004885,0.004885
312,22962,0.83548,0.60823,1.01777,0.84252,0.89705,0.89049,0.7054,0.705,0.49381,0.91796,0.0048685,0.0048685,0.0048685
313,23037.4,0.82622,0.60507,1.01661,0.84295,0.89672,0.89051,0.70555,0.70483,0.49373,0.91784,0.004852,0.004852,0.004852
314,23111.4,0.83492,0.60315,1.01816,0.84273,0.89639,0.89037,0.7057,0.70461,0.49361,0.91765,0.0048355,0.0048355,0.0048355
315,23185.4,0.83846,0.60714,1.01838,0.8433,0.89652,0.89058,0.70565,0.70452,0.49349,0.9176,0.004819,0.004819,0.004819
316,23260.4,0.83623,0.60879,1.01616,0.8429,0.89656,0.89031,0.70591,0.70447,0.4934,0.91754,0.0048025,0.0048025,0.0048025
317,23335.7,0.82787,0.60354,1.01578,0.84305,0.89658,0.89056,0.70605,0.70443,0.49345,0.91753,0.004786,0.004786,0.004786
318,23410.3,0.83068,0.6015,1.01445,0.84293,0.89624,0.89053,0.70605,0.70424,0.49325,0.91747,0.0047695,0.0047695,0.0047695
319,23485.2,0.83696,0.60705,1.01716,0.84312,0.89632,0.89052,0.706,0.70428,0.4931,0.91745,0.004753,0.004753,0.004753
320,23562.5,0.83357,0.60657,1.01645,0.84277,0.89657,0.8904,0.70601,0.7041,0.49304,0.91746,0.0047365,0.0047365,0.0047365
321,23640.6,0.82541,0.59818,1.01478,0.8425,0.89673,0.89045,0.70629,0.70409,0.49295,0.91745,0.00472,0.00472,0.00472
322,23716.9,0.82466,0.59994,1.01287,0.84364,0.89641,0.89057,0.70624,0.70383,0.49276,0.91735,0.0047035,0.0047035,0.0047035
323,23792.1,0.82284,0.59746,1.0142,0.84437,0.89597,0.89055,0.7063,0.70367,0.49292,0.91731,0.004687,0.004687,0.004687
324,23866.7,0.82691,0.60329,1.01761,0.84282,0.89682,0.89055,0.70632,0.70343,0.49286,0.91718,0.0046705,0.0046705,0.0046705
325,23941.8,0.82187,0.59484,1.0166,0.84288,0.89734,0.89082,0.70618,0.70324,0.49302,0.91711,0.004654,0.004654,0.004654
326,24016.5,0.8332,0.60288,1.01425,0.84266,0.89822,0.89081,0.70626,0.70313,0.49281,0.91708,0.0046375,0.0046375,0.0046375
327,24091.2,0.82878,0.60225,1.0156,0.84331,0.89807,0.89083,0.7064,0.70295,0.49271,0.91694,0.004621,0.004621,0.004621
328,24166.6,0.8285,0.60068,1.01744,0.84233,0.90084,0.89082,0.70636,0.70291,0.49272,0.91685,0.0046045,0.0046045,0.0046045
329,24242,0.83008,0.60695,1.0189,0.84281,0.89767,0.89079,0.7064,0.70276,0.49256,0.91673,0.004588,0.004588,0.004588
330,24316.9,0.82479,0.60313,1.01107,0.84253,0.89783,0.8905,0.70626,0.70261,0.49261,0.91662,0.0045715,0.0045715,0.0045715
331,24391.8,0.82901,0.60015,1.01476,0.84224,0.89936,0.89055,0.70655,0.7025,0.49254,0.91652,0.004555,0.004555,0.004555
332,24467.1,0.82989,0.59587,1.01753,0.84236,0.89849,0.89062,0.70651,0.70248,0.49233,0.9165,0.0045385,0.0045385,0.0045385
333,24541.9,0.82843,0.59583,1.01569,0.844,0.89688,0.89053,0.7064,0.70226,0.4924,0.9164,0.004522,0.004522,0.004522
334,24617.2,0.82125,0.58915,1.01455,0.84278,0.89718,0.89059,0.70659,0.70204,0.49238,0.91622,0.0045055,0.0045055,0.0045055
335,24691.8,0.82597,0.59968,1.01377,0.84245,0.89835,0.89069,0.70645,0.70203,0.49218,0.91614,0.004489,0.004489,0.004489
336,24766,0.82285,0.59118,1.01444,0.84314,0.89794,0.8907,0.70669,0.70196,0.49223,0.91609,0.0044725,0.0044725,0.0044725
337,24840.4,0.82446,0.5975,1.0162,0.84237,0.89944,0.89063,0.70697,0.70176,0.49198,0.91598,0.004456,0.004456,0.004456
338,24914.3,0.82437,0.59879,1.0131,0.84265,0.89908,0.89095,0.7073,0.7017,0.49184,0.91593,0.0044395,0.0044395,0.0044395
339,24988.6,0.82602,0.59667,1.01637,0.84241,0.89864,0.89087,0.70736,0.7015,0.49177,0.91586,0.004423,0.004423,0.004423
340,25063.6,0.82244,0.59278,1.01371,0.84272,0.89871,0.89096,0.70761,0.70139,0.49191,0.91577,0.0044065,0.0044065,0.0044065
341,25139.3,0.82542,0.59218,1.01363,0.84259,0.89941,0.8909,0.70764,0.70125,0.49175,0.91563,0.00439,0.00439,0.00439
342,25213.3,0.82386,0.59111,1.01554,0.84269,0.89868,0.89079,0.70768,0.70115,0.49146,0.91559,0.0043735,0.0043735,0.0043735
343,25288,0.82187,0.58272,1.00963,0.84421,0.89773,0.89093,0.7079,0.70103,0.49131,0.9155,0.004357,0.004357,0.004357
344,25362.8,0.81586,0.58434,1.01223,0.84415,0.89718,0.89075,0.7078,0.70084,0.49133,0.9154,0.0043405,0.0043405,0.0043405
345,25437.6,0.81342,0.58625,1.00611,0.84423,0.89674,0.89072,0.7079,0.70064,0.49124,0.91527,0.004324,0.004324,0.004324
346,25512.3,0.81741,0.59271,1.00832,0.84367,0.8969,0.89067,0.70794,0.70032,0.49117,0.91512,0.0043075,0.0043075,0.0043075
347,25587,0.81396,0.5762,1.00642,0.84346,0.89701,0.89081,0.70793,0.70025,0.49118,0.91501,0.004291,0.004291,0.004291
348,25661.2,0.82048,0.58876,1.01055,0.84355,0.89702,0.89088,0.70845,0.70009,0.49138,0.91484,0.0042745,0.0042745,0.0042745
349,25736.1,0.81121,0.58875,1.00734,0.84441,0.89646,0.89076,0.70847,0.69987,0.49156,0.91472,0.004258,0.004258,0.004258
350,25810.4,0.80936,0.58393,1.00919,0.84573,0.89495,0.89074,0.70824,0.69982,0.49168,0.91463,0.0042415,0.0042415,0.0042415
351,25884.6,0.82112,0.59543,1.01336,0.84532,0.89508,0.89096,0.7086,0.69965,0.49159,0.91455,0.004225,0.004225,0.004225
352,25960.4,0.812,0.58599,1.00886,0.84514,0.89557,0.89094,0.70865,0.69945,0.49161,0.91441,0.0042085,0.0042085,0.0042085
353,26035.2,0.80453,0.57705,1.00454,0.84626,0.89471,0.89081,0.70868,0.69929,0.49159,0.91431,0.004192,0.004192,0.004192
354,26109.5,0.81692,0.58546,1.00945,0.84715,0.89383,0.8907,0.70895,0.69906,0.49155,0.91414,0.0041755,0.0041755,0.0041755
355,26183.4,0.80713,0.58159,1.00909,0.84704,0.89393,0.8907,0.7088,0.69907,0.49139,0.91409,0.004159,0.004159,0.004159
356,26257.7,0.80741,0.57575,1.00748,0.84675,0.89476,0.89083,0.70903,0.69893,0.49117,0.91402,0.0041425,0.0041425,0.0041425
357,26332.3,0.80587,0.58299,1.00489,0.8476,0.89388,0.89059,0.70911,0.69876,0.49118,0.91388,0.004126,0.004126,0.004126
358,26407,0.80681,0.57844,1.00917,0.84808,0.89328,0.89056,0.7093,0.69853,0.49118,0.91381,0.0041095,0.0041095,0.0041095
359,26481.1,0.81439,0.58766,1.00651,0.84806,0.89325,0.89066,0.70934,0.69831,0.49103,0.91367,0.004093,0.004093,0.004093
360,26555.3,0.80484,0.57329,1.00484,0.84776,0.8938,0.89076,0.70971,0.69804,0.49105,0.91353,0.0040765,0.0040765,0.0040765
361,26629.9,0.80485,0.58372,1.00569,0.84842,0.89303,0.89067,0.7095,0.69783,0.49107,0.91342,0.00406,0.00406,0.00406
362,26704.1,0.80988,0.5839,1.00553,0.84754,0.89472,0.89084,0.70952,0.69774,0.49143,0.91329,0.0040435,0.0040435,0.0040435
363,26778.5,0.81587,0.58391,1.00456,0.84774,0.89468,0.89074,0.7094,0.69772,0.49128,0.91324,0.004027,0.004027,0.004027
364,26853.1,0.80249,0.57934,1.00339,0.84824,0.89388,0.89071,0.70941,0.69752,0.49117,0.91308,0.0040105,0.0040105,0.0040105
365,26936.5,0.81788,0.58468,1.00838,0.84755,0.89484,0.89074,0.70964,0.69736,0.49124,0.91291,0.003994,0.003994,0.003994
366,27011.6,0.81391,0.57904,1.0098,0.84702,0.89577,0.89077,0.70986,0.69724,0.49104,0.91278,0.0039775,0.0039775,0.0039775
367,27086.9,0.80296,0.57506,1.00778,0.84706,0.8958,0.89076,0.70979,0.69711,0.49104,0.91276,0.003961,0.003961,0.003961
368,27161.7,0.8041,0.57828,1.00365,0.84693,0.8958,0.89063,0.71002,0.69685,0.49096,0.9126,0.0039445,0.0039445,0.0039445
369,27236,0.80069,0.57534,1.00532,0.84659,0.89587,0.89064,0.70999,0.69681,0.49096,0.91249,0.003928,0.003928,0.003928
370,27310.5,0.80013,0.57058,1.00068,0.84601,0.89596,0.8907,0.71009,0.6968,0.49112,0.9124,0.0039115,0.0039115,0.0039115
371,27384.1,0.80017,0.57302,1.00366,0.846,0.89584,0.89066,0.71032,0.69664,0.49097,0.91233,0.003895,0.003895,0.003895
372,27458.3,0.80627,0.57589,1.00338,0.84584,0.89583,0.89075,0.71041,0.69675,0.49072,0.91226,0.0038785,0.0038785,0.0038785
373,27532.8,0.80711,0.57437,1.00268,0.84653,0.89601,0.89064,0.7106,0.69644,0.49099,0.91212,0.003862,0.003862,0.003862
