epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,4789.63,0.97219,0.80864,1.14786,0.80723,0.84943,0.86305,0.64057,0.87317,0.64979,1.12094,0.00736,0.00736,0.00736
42,4893.36,0.97355,0.81461,1.15559,0.79445,0.84219,0.84664,0.62222,0.88436,0.67403,1.12625,0.007294,0.007294,0.007294
43,4981.85,0.97162,0.81501,1.15203,0.80646,0.86277,0.86478,0.64499,0.86165,0.64612,1.11546,0.007228,0.007228,0.007228
44,5066.04,0.97425,0.80231,1.1526,0.81706,0.84944,0.8643,0.64026,0.86884,0.63859,1.12562,0.007162,0.007162,0.007162
45,5149.1,0.96454,0.81092,1.14822,0.81528,0.86128,0.86939,0.65174,0.85163,0.63326,1.10708,0.007096,0.007096,0.007096
46,5232.3,0.9531,0.78453,1.14256,0.81864,0.86086,0.86256,0.64733,0.8578,0.63606,1.10569,0.00703,0.00703,0.00703
47,5316.41,0.94331,0.77434,1.13389,0.81816,0.86301,0.86869,0.65004,0.85715,0.63239,1.10703,0.006964,0.006964,0.006964
48,5403.33,0.95144,0.78096,1.1446,0.81353,0.86641,0.86775,0.64859,0.85192,0.62292,1.10759,0.006898,0.006898,0.006898
49,5487.72,0.94451,0.77136,1.13271,0.79849,0.8588,0.8491,0.64071,0.84113,0.63546,1.10053,0.006832,0.006832,0.006832
50,5572.34,0.94509,0.77805,1.13216,0.81963,0.86248,0.86576,0.65348,0.84597,0.6376,1.0924,0.006766,0.006766,0.006766
51,5657.74,0.94972,0.77473,1.13369,0.82772,0.85936,0.86515,0.65328,0.84846,0.62694,1.10093,0.0067,0.0067,0.0067
52,5742.2,0.93285,0.76177,1.12606,0.80358,0.86929,0.86452,0.6524,0.84398,0.62821,1.10091,0.006634,0.006634,0.006634
53,5836.68,0.94168,0.76045,1.13698,0.8249,0.86582,0.86976,0.66132,0.8273,0.61593,1.09196,0.006568,0.006568,0.006568
54,5922.98,0.92384,0.74688,1.12238,0.82504,0.88078,0.87145,0.66485,0.82669,0.60227,1.08837,0.006502,0.006502,0.006502
55,6011.59,0.92194,0.73693,1.12163,0.83295,0.87332,0.87523,0.66306,0.82618,0.59931,1.09008,0.006436,0.006436,0.006436
56,6099.41,0.91481,0.74098,1.11801,0.82853,0.86892,0.87354,0.6677,0.82113,0.59687,1.0819,0.00637,0.00637,0.00637
57,6183.35,0.92353,0.73761,1.1235,0.83782,0.86628,0.88256,0.67723,0.80912,0.58865,1.07374,0.006304,0.006304,0.006304
58,6267.98,0.92592,0.74052,1.12415,0.82847,0.88207,0.88071,0.67597,0.81847,0.58998,1.07953,0.006238,0.006238,0.006238
59,6352.53,0.90779,0.71724,1.10887,0.82481,0.87557,0.8787,0.67434,0.80597,0.58203,1.06939,0.006172,0.006172,0.006172
60,6436.78,0.91466,0.73524,1.11965,0.82981,0.88183,0.88308,0.68201,0.80695,0.57803,1.07139,0.006106,0.006106,0.006106
61,6523.17,0.90062,0.7178,1.10897,0.84132,0.87053,0.88111,0.68057,0.80582,0.57655,1.07081,0.00604,0.00604,0.00604
62,6606.49,0.90365,0.72146,1.11115,0.83195,0.8892,0.88501,0.68076,0.80283,0.57417,1.06975,0.005974,0.005974,0.005974
63,6695.65,0.90123,0.71426,1.10421,0.83986,0.87806,0.88445,0.67393,0.80888,0.58393,1.0748,0.005908,0.005908,0.005908
64,6782.49,0.89567,0.71169,1.10757,0.84237,0.87415,0.88428,0.68275,0.79646,0.5765,1.06563,0.005842,0.005842,0.005842
65,6866.66,0.89864,0.7163,1.10779,0.83615,0.87686,0.88738,0.68578,0.79525,0.56856,1.06274,0.005776,0.005776,0.005776
66,6951.49,0.89846,0.70039,1.1085,0.84491,0.8797,0.88184,0.68054,0.80079,0.57194,1.06828,0.00571,0.00571,0.00571
67,7034.58,0.89608,0.70397,1.1072,0.85315,0.87525,0.8912,0.68861,0.79541,0.56357,1.06251,0.005644,0.005644,0.005644
68,7119.18,0.88493,0.70215,1.10531,0.85048,0.8806,0.88818,0.68913,0.79047,0.55947,1.0627,0.005578,0.005578,0.005578
69,7206.77,0.8787,0.69095,1.09832,0.83475,0.88636,0.88439,0.68837,0.78663,0.56319,1.0547,0.005512,0.005512,0.005512
70,7291.74,0.8795,0.69072,1.10044,0.83836,0.8886,0.8879,0.69099,0.78686,0.55696,1.05424,0.005446,0.005446,0.005446
71,7385.52,0.88413,0.69227,1.10048,0.85105,0.88502,0.88538,0.69032,0.78288,0.55634,1.05327,0.00538,0.00538,0.00538
72,7477.32,0.86846,0.68079,1.09677,0.84427,0.89067,0.89034,0.69382,0.77937,0.55651,1.05229,0.005314,0.005314,0.005314
73,7584.57,0.88116,0.68935,1.09988,0.85053,0.88384,0.88877,0.69034,0.78157,0.55723,1.0532,0.005248,0.005248,0.005248
74,7681.11,0.87855,0.68297,1.09527,0.8484,0.88662,0.88494,0.68863,0.77648,0.55751,1.0501,0.005182,0.005182,0.005182
75,7771.57,0.86758,0.66568,1.08792,0.84696,0.89635,0.88789,0.69608,0.77099,0.55039,1.04789,0.005116,0.005116,0.005116
76,7857.12,0.86973,0.67109,1.09395,0.84922,0.89324,0.88959,0.69674,0.77203,0.5505,1.04844,0.00505,0.00505,0.00505
77,7942.59,0.87289,0.66789,1.08925,0.84486,0.89299,0.89062,0.6962,0.76833,0.54674,1.04386,0.004984,0.004984,0.004984
78,8040.6,0.85757,0.66621,1.08496,0.85792,0.87724,0.88704,0.69624,0.76343,0.54635,1.0378,0.004918,0.004918,0.004918
79,8351.79,0.86901,0.66748,1.09125,0.85076,0.88414,0.88831,0.69652,0.76475,0.54604,1.04168,0.004852,0.004852,0.004852
80,8479.94,0.85694,0.65958,1.0828,0.84628,0.89411,0.89184,0.70084,0.76176,0.54007,1.0384,0.004786,0.004786,0.004786
81,8591.75,0.84929,0.65018,1.07918,0.84715,0.88809,0.8893,0.70059,0.75822,0.53861,1.03577,0.00472,0.00472,0.00472
82,8688.17,0.85513,0.65196,1.07958,0.84692,0.89203,0.88923,0.69934,0.75546,0.53644,1.0336,0.004654,0.004654,0.004654
83,8776.98,0.85395,0.65403,1.08707,0.84984,0.89048,0.88845,0.70172,0.75439,0.54166,1.03475,0.004588,0.004588,0.004588
84,8869.34,0.84687,0.64629,1.07866,0.84279,0.89167,0.88581,0.69632,0.75442,0.54119,1.03737,0.004522,0.004522,0.004522
85,8965.33,0.83727,0.64549,1.07397,0.84541,0.89179,0.88975,0.70219,0.75333,0.53923,1.03547,0.004456,0.004456,0.004456
86,9063.65,0.84082,0.64534,1.07485,0.84775,0.89022,0.89022,0.70287,0.75451,0.54101,1.0377,0.00439,0.00439,0.00439
87,9152.58,0.84722,0.64435,1.07885,0.85175,0.89458,0.89328,0.70665,0.75022,0.53651,1.03244,0.004324,0.004324,0.004324
88,9243.44,0.83393,0.64092,1.07279,0.85251,0.89061,0.89383,0.70629,0.75333,0.53609,1.03367,0.004258,0.004258,0.004258
89,9332.17,0.84242,0.64036,1.07471,0.84256,0.89527,0.89264,0.70528,0.75248,0.53705,1.03242,0.004192,0.004192,0.004192
90,9422.14,0.8293,0.63593,1.07556,0.85349,0.89213,0.89309,0.70715,0.74889,0.53597,1.02926,0.004126,0.004126,0.004126
91,9512.57,0.82435,0.62618,1.07052,0.85931,0.88719,0.89237,0.70732,0.75041,0.53123,1.0302,0.00406,0.00406,0.00406
92,9597.76,0.83036,0.62944,1.07841,0.85774,0.88961,0.89509,0.7089,0.74838,0.53121,1.02903,0.003994,0.003994,0.003994
93,9681.28,0.83225,0.61791,1.0645,0.85096,0.89642,0.89367,0.70825,0.74581,0.53148,1.0273,0.003928,0.003928,0.003928
94,9772.06,0.81651,0.61504,1.05993,0.84741,0.90277,0.89431,0.70934,0.74616,0.52608,1.02698,0.003862,0.003862,0.003862
95,9868.79,0.82905,0.62071,1.06965,0.84925,0.89779,0.89604,0.71227,0.74242,0.52648,1.02583,0.003796,0.003796,0.003796
96,9957.07,0.81676,0.61492,1.06473,0.85827,0.89171,0.89473,0.71274,0.73865,0.52299,1.02391,0.00373,0.00373,0.00373
97,10047.9,0.81739,0.62143,1.06891,0.8487,0.89957,0.89399,0.71031,0.73894,0.52242,1.02252,0.003664,0.003664,0.003664
98,10135.2,0.81819,0.61625,1.06095,0.84478,0.90421,0.89418,0.71096,0.73802,0.52516,1.02118,0.003598,0.003598,0.003598
99,10226.3,0.81513,0.60962,1.06021,0.84778,0.90162,0.8945,0.71125,0.73804,0.52434,1.02208,0.003532,0.003532,0.003532
100,10317.1,0.81078,0.60915,1.06323,0.84664,0.90363,0.89287,0.70949,0.73751,0.52237,1.022,0.003466,0.003466,0.003466
101,10412,0.808,0.59813,1.06159,0.85139,0.89747,0.89258,0.71112,0.73398,0.52281,1.02024,0.0034,0.0034,0.0034
102,10501.2,0.80131,0.60702,1.0569,0.85595,0.89463,0.89251,0.71179,0.73221,0.52406,1.01925,0.003334,0.003334,0.003334
103,10589.3,0.79481,0.60411,1.05775,0.85417,0.89695,0.89139,0.71296,0.72953,0.5254,1.01769,0.003268,0.003268,0.003268
104,10679.3,0.78846,0.59639,1.05329,0.85131,0.90013,0.89275,0.71339,0.72967,0.52416,1.01738,0.003202,0.003202,0.003202
105,10769.4,0.79225,0.59302,1.05387,0.85546,0.89731,0.89492,0.71597,0.73008,0.51938,1.01742,0.003136,0.003136,0.003136
106,10858.4,0.79803,0.59125,1.05433,0.8529,0.90021,0.8938,0.71385,0.72995,0.51928,1.01757,0.00307,0.00307,0.00307
107,10946.8,0.79274,0.59637,1.0549,0.85038,0.90413,0.89437,0.71531,0.72801,0.51743,1.0168,0.003004,0.003004,0.003004
108,11035.5,0.79276,0.58757,1.0482,0.85275,0.90042,0.8936,0.71528,0.72727,0.51819,1.01592,0.002938,0.002938,0.002938
109,11123.3,0.78443,0.58687,1.05173,0.85031,0.90134,0.89436,0.71621,0.72439,0.51768,1.01342,0.002872,0.002872,0.002872
110,11217.1,0.7935,0.58473,1.04937,0.85409,0.90143,0.89291,0.71464,0.72518,0.51837,1.01389,0.002806,0.002806,0.002806
111,11310.8,0.77557,0.58175,1.04489,0.85736,0.89568,0.89146,0.7143,0.72455,0.51959,1.01396,0.00274,0.00274,0.00274
112,11400.1,0.77871,0.58001,1.04578,0.85571,0.89712,0.89082,0.71274,0.72447,0.52076,1.01418,0.002674,0.002674,0.002674
113,11489.8,0.78295,0.583,1.04827,0.85131,0.90195,0.89006,0.71358,0.72279,0.52149,1.01295,0.002608,0.002608,0.002608
114,11577.8,0.78156,0.58055,1.04712,0.85175,0.90242,0.88887,0.71246,0.7213,0.51992,1.01251,0.002542,0.002542,0.002542
115,11667.6,0.77694,0.57287,1.04563,0.85175,0.90174,0.88975,0.71402,0.72039,0.51818,1.01173,0.002476,0.002476,0.002476
116,11762.5,0.7603,0.55894,1.03577,0.85409,0.90344,0.88906,0.71437,0.71937,0.51755,1.01115,0.00241,0.00241,0.00241
117,11855.3,0.76708,0.56376,1.03589,0.85264,0.90227,0.8896,0.71413,0.71796,0.51798,1.01002,0.002344,0.002344,0.002344
118,11947.9,0.76609,0.55878,1.03791,0.85217,0.90535,0.88953,0.71468,0.71694,0.51862,1.01036,0.002278,0.002278,0.002278
119,12044.9,0.76243,0.55745,1.03619,0.85478,0.90067,0.88963,0.715,0.71666,0.51948,1.00964,0.002212,0.002212,0.002212
120,12136.7,0.75737,0.55315,1.02872,0.85431,0.90227,0.88947,0.71491,0.71595,0.51825,1.00878,0.002146,0.002146,0.002146
121,12229.8,0.76219,0.56199,1.03357,0.85578,0.90059,0.8894,0.71498,0.7166,0.51897,1.00896,0.00208,0.00208,0.00208
122,12322.1,0.75216,0.54938,1.03573,0.85385,0.90222,0.88915,0.71506,0.71684,0.51912,1.00931,0.002014,0.002014,0.002014
123,12416.5,0.75553,0.55619,1.03009,0.85186,0.90415,0.88903,0.71488,0.71635,0.51897,1.00881,0.001948,0.001948,0.001948
124,12508.5,0.74594,0.54707,1.02748,0.85121,0.90569,0.88831,0.71387,0.71637,0.51962,1.00907,0.001882,0.001882,0.001882
125,12600.2,0.76305,0.56203,1.03453,0.85684,0.89885,0.88844,0.71549,0.71524,0.51985,1.00868,0.001816,0.001816,0.001816
126,12688.9,0.75177,0.54713,1.03351,0.85445,0.90147,0.8887,0.71604,0.71285,0.5195,1.007,0.00175,0.00175,0.00175
127,12777.3,0.7499,0.5497,1.03255,0.85397,0.90337,0.88899,0.71664,0.71239,0.5191,1.0071,0.001684,0.001684,0.001684
128,12869.7,0.7422,0.5429,1.02917,0.85388,0.90372,0.88894,0.71671,0.71185,0.51979,1.00688,0.001618,0.001618,0.001618
129,12967.7,0.74499,0.53626,1.02372,0.85451,0.90228,0.88929,0.71695,0.7117,0.52055,1.00704,0.001552,0.001552,0.001552
130,13061.6,0.73756,0.53924,1.0237,0.85726,0.90069,0.88891,0.71672,0.71177,0.52163,1.00746,0.001486,0.001486,0.001486
131,13148.5,0.73354,0.53809,1.0268,0.85621,0.90087,0.88837,0.7162,0.71082,0.52253,1.00701,0.00142,0.00142,0.00142
132,13236.3,0.7373,0.53766,1.02567,0.85564,0.90134,0.88808,0.71631,0.71022,0.52294,1.00663,0.001354,0.001354,0.001354
133,13326,0.73785,0.53505,1.02388,0.8554,0.90126,0.88812,0.71668,0.70985,0.52319,1.0064,0.001288,0.001288,0.001288
134,13413.3,0.73783,0.52997,1.02638,0.85466,0.90133,0.88832,0.71707,0.70892,0.52292,1.0059,0.001222,0.001222,0.001222
135,13500.3,0.72741,0.53033,1.02129,0.85367,0.90078,0.88831,0.71782,0.70838,0.52311,1.00557,0.001156,0.001156,0.001156
136,13587.8,0.72116,0.52409,1.01728,0.85306,0.90032,0.88851,0.71748,0.70883,0.52322,1.00614,0.00109,0.00109,0.00109
137,13675.4,0.72432,0.52673,1.01988,0.85292,0.90081,0.8883,0.71758,0.70848,0.52398,1.00611,0.001024,0.001024,0.001024
138,13766,0.71998,0.52139,1.02066,0.85411,0.8981,0.88807,0.7175,0.70799,0.52463,1.00593,0.000958,0.000958,0.000958
139,13852.1,0.72432,0.52447,1.02015,0.85524,0.89731,0.88794,0.71723,0.70756,0.52553,1.00559,0.000892,0.000892,0.000892
140,13939.6,0.71008,0.51658,1.01471,0.8555,0.89858,0.88785,0.71748,0.707,0.52552,1.00522,0.000826,0.000826,0.000826
141,14030.8,0.6576,0.448,0.98142,0.85323,0.90096,0.88792,0.7172,0.7068,0.52563,1.00512,0.00076,0.00076,0.00076
142,14111.8,0.64421,0.43797,0.97882,0.85438,0.90007,0.88798,0.71751,0.70623,0.52551,1.00476,0.000694,0.000694,0.000694
143,14194.1,0.63877,0.4335,0.97669,0.85464,0.89943,0.8881,0.71795,0.70576,0.52521,1.00412,0.000628,0.000628,0.000628
144,14274.5,0.63178,0.42483,0.96918,0.8562,0.8978,0.88786,0.71842,0.70491,0.52519,1.00334,0.000562,0.000562,0.000562
145,14356,0.63036,0.42728,0.97032,0.85635,0.89724,0.88776,0.71855,0.70431,0.52527,1.00277,0.000496,0.000496,0.000496
146,14435.8,0.62159,0.41955,0.96554,0.85669,0.89709,0.88778,0.71812,0.70368,0.52574,1.00234,0.00043,0.00043,0.00043
147,14530.7,0.62586,0.42088,0.96959,0.85736,0.89715,0.88757,0.71839,0.70311,0.52551,1.00199,0.000364,0.000364,0.000364
148,14617.1,0.61586,0.41326,0.96168,0.85746,0.89737,0.8876,0.7187,0.70237,0.52546,1.00156,0.000298,0.000298,0.000298
149,14711.5,0.612,0.40847,0.96297,0.85613,0.89798,0.88737,0.71883,0.70209,0.52557,1.00137,0.000232,0.000232,0.000232
150,14794.3,0.61268,0.41272,0.96132,0.85813,0.89623,0.88746,0.71898,0.7018,0.52595,1.0011,0.000166,0.000166,0.000166
