epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,443.44,1.13112,0.99297,1.1541,0.74647,0.68581,0.75305,0.49779,1.09801,1.04832,1.14604,0.0009076,0.0009076,0.0009076
16,477.21,1.12162,0.97929,1.15264,0.74531,0.65104,0.72129,0.45654,1.16708,1.03436,1.17255,0.000901,0.000901,0.000901
17,511.101,1.11035,0.9809,1.15338,0.75584,0.67582,0.7397,0.49071,1.07581,0.90706,1.12243,0.0008944,0.0008944,0.0008944
18,545.213,1.10518,0.95747,1.15123,0.80818,0.72902,0.81864,0.55684,1.01585,0.76928,1.09146,0.0008878,0.0008878,0.0008878
19,579.888,1.1076,0.94653,1.14442,0.78147,0.70172,0.76748,0.51922,1.03084,0.8925,1.1007,0.0008812,0.0008812,0.0008812
20,613.714,1.09738,0.92706,1.14084,0.8233,0.7155,0.79733,0.53526,1.06323,0.83944,1.13443,0.0008746,0.0008746,0.0008746
21,648.325,1.07573,0.91374,1.1364,0.7866,0.69931,0.76843,0.51194,1.07188,0.88112,1.12711,0.000868,0.000868,0.000868
22,682.425,1.07823,0.8953,1.13335,0.81782,0.72627,0.80744,0.53854,1.05333,0.78829,1.11607,0.0008614,0.0008614,0.0008614
23,717.083,1.07846,0.90424,1.13573,0.83488,0.74233,0.83325,0.56442,1.02278,0.72631,1.09592,0.0008548,0.0008548,0.0008548
24,751.012,1.07979,0.88953,1.1337,0.84272,0.74396,0.83404,0.5773,0.9955,0.71824,1.07707,0.0008482,0.0008482,0.0008482
25,784.482,1.06446,0.85553,1.12905,0.78706,0.68064,0.74285,0.49398,1.07505,0.88564,1.12461,0.0008416,0.0008416,0.0008416
26,817.876,1.04754,0.85471,1.11958,0.80546,0.72647,0.80495,0.54951,1.03043,1.03081,1.10653,0.000835,0.000835,0.000835
27,851.357,1.05911,0.84589,1.12138,0.85227,0.74017,0.83901,0.57993,0.99793,0.68448,1.09034,0.0008284,0.0008284,0.0008284
28,884.873,1.04889,0.83403,1.11526,0.83652,0.74321,0.83139,0.57425,0.99443,0.70097,1.07638,0.0008218,0.0008218,0.0008218
29,918.938,1.02787,0.8175,1.10179,0.83254,0.7651,0.84279,0.57827,0.98539,0.69123,1.08059,0.0008152,0.0008152,0.0008152
30,952.412,1.05147,0.83796,1.11637,0.829,0.73243,0.83059,0.57251,0.9902,0.70916,1.07125,0.0008086,0.0008086,0.0008086
31,986.223,1.032,0.81311,1.1072,0.86296,0.74392,0.84328,0.59314,0.97269,0.71225,1.07354,0.000802,0.000802,0.000802
32,1019.43,1.0342,0.81227,1.11543,0.80366,0.77833,0.84095,0.58575,0.98265,0.69004,1.07135,0.0007954,0.0007954,0.0007954
33,1052.6,1.02889,0.81249,1.11323,0.85395,0.77689,0.85814,0.59527,0.97711,0.64126,1.07043,0.0007888,0.0007888,0.0007888
34,1086.21,1.02684,0.79853,1.1069,0.84714,0.74126,0.82139,0.56754,1.0087,0.74399,1.08746,0.0007822,0.0007822,0.0007822
35,1119.78,1.03374,0.80947,1.11324,0.85711,0.77369,0.85658,0.60466,0.95688,0.66778,1.06207,0.0007756,0.0007756,0.0007756
36,1153.71,1.03623,0.79089,1.11027,0.83199,0.79902,0.86416,0.60366,0.94946,0.6404,1.05067,0.000769,0.000769,0.000769
37,1188.01,1.00132,0.76703,1.09487,0.87173,0.80763,0.87816,0.61819,0.95185,0.63387,1.06251,0.0007624,0.0007624,0.0007624
38,1222.69,0.99912,0.76727,1.09486,0.87315,0.78335,0.86619,0.60787,0.94582,0.65929,1.0518,0.0007558,0.0007558,0.0007558
39,1258.46,1.00235,0.75934,1.09756,0.85117,0.78645,0.86644,0.60696,0.93157,0.63515,1.04199,0.0007492,0.0007492,0.0007492
40,1292.68,1.00695,0.77276,1.09178,0.85498,0.80239,0.87979,0.61498,0.94352,0.61003,1.04951,0.0007426,0.0007426,0.0007426
41,1327.1,0.99413,0.75595,1.09095,0.88049,0.78938,0.87828,0.62632,0.92282,0.59301,1.03922,0.000736,0.000736,0.000736
42,1364.17,1,0.74956,1.09443,0.84493,0.78191,0.84962,0.59898,0.94596,0.66053,1.05662,0.0007294,0.0007294,0.0007294
43,1397.43,0.9931,0.74205,1.08982,0.89712,0.78758,0.88477,0.62845,0.93319,0.57825,1.04198,0.0007228,0.0007228,0.0007228
44,1430.61,0.98517,0.7331,1.08449,0.86706,0.80326,0.87079,0.61555,0.95366,0.63353,1.05283,0.0007162,0.0007162,0.0007162
45,1464.26,0.99554,0.74245,1.09315,0.86174,0.8137,0.87997,0.62354,0.93624,0.57695,1.04787,0.0007096,0.0007096,0.0007096
46,1497.86,0.97606,0.72334,1.08436,0.87332,0.80379,0.87751,0.62673,0.93584,0.60202,1.04056,0.000703,0.000703,0.000703
47,1532.22,0.97684,0.72615,1.08141,0.83986,0.7901,0.86429,0.61929,0.93068,0.58932,1.04801,0.0006964,0.0006964,0.0006964
48,1565.59,0.97645,0.73181,1.07756,0.83657,0.80706,0.8698,0.61216,0.9403,0.61336,1.04767,0.0006898,0.0006898,0.0006898
49,1599.12,0.97649,0.72494,1.08077,0.84199,0.80786,0.87579,0.62393,0.91228,0.58258,1.02117,0.0006832,0.0006832,0.0006832
50,1632.15,0.98028,0.70478,1.07868,0.88299,0.81313,0.88224,0.63218,0.90679,0.57171,1.02211,0.0006766,0.0006766,0.0006766
51,1666.26,0.97763,0.70468,1.07802,0.88865,0.77771,0.87687,0.63212,0.9075,0.60209,1.02653,0.00067,0.00067,0.00067
52,1702.56,0.9539,0.69557,1.07021,0.88168,0.80608,0.87952,0.63355,0.91754,0.60238,1.05256,0.0006634,0.0006634,0.0006634
53,1736.45,0.95897,0.69487,1.07645,0.87457,0.79559,0.87493,0.63092,0.91085,0.57416,1.04278,0.0006568,0.0006568,0.0006568
54,1769.74,0.96317,0.68908,1.07719,0.88552,0.81278,0.882,0.63664,0.91291,0.58082,1.03709,0.0006502,0.0006502,0.0006502
55,1806.12,0.95481,0.6887,1.07117,0.86045,0.82465,0.88423,0.63996,0.89115,0.57554,1.02691,0.0006436,0.0006436,0.0006436
56,1840.59,0.94925,0.68933,1.07046,0.87224,0.80928,0.88512,0.64265,0.88459,0.54655,1.02033,0.000637,0.000637,0.000637
57,1874.71,0.95029,0.6713,1.06526,0.85939,0.8174,0.88351,0.63084,0.91458,0.56512,1.02923,0.0006304,0.0006304,0.0006304
58,1908.22,0.95089,0.6806,1.07062,0.86814,0.82071,0.89078,0.64068,0.90934,0.57004,1.03164,0.0006238,0.0006238,0.0006238
59,1941.78,0.94401,0.67296,1.06601,0.89718,0.7943,0.88706,0.64608,0.88845,0.57338,1.02003,0.0006172,0.0006172,0.0006172
60,1975.85,0.94418,0.67009,1.0708,0.87713,0.81581,0.88895,0.63966,0.88974,0.54273,1.02138,0.0006106,0.0006106,0.0006106
61,2009.97,0.93342,0.66376,1.06268,0.8834,0.81698,0.88893,0.64154,0.90094,0.55942,1.02558,0.000604,0.000604,0.000604
62,2047.65,0.9241,0.65466,1.05779,0.87523,0.82265,0.88617,0.64713,0.90646,0.58164,1.04481,0.0005974,0.0005974,0.0005974
63,2078.53,0.92999,0.65583,1.05772,0.87062,0.82195,0.89056,0.65034,0.8793,0.55292,1.01911,0.0005908,0.0005908,0.0005908
64,2111.49,0.93893,0.65568,1.06242,0.89938,0.81357,0.89874,0.654,0.88545,0.55508,1.01982,0.0005842,0.0005842,0.0005842
65,2141.74,0.92773,0.65437,1.06505,0.88279,0.81902,0.88839,0.64654,0.9004,0.54686,1.02806,0.0005776,0.0005776,0.0005776
66,2176.79,0.91246,0.63917,1.05658,0.88749,0.81923,0.89505,0.65351,0.89606,0.52776,1.02769,0.000571,0.000571,0.000571
67,2210.26,0.91496,0.63711,1.05696,0.89294,0.81042,0.89127,0.65074,0.8821,0.52903,1.00962,0.0005644,0.0005644,0.0005644
68,2243.92,0.91384,0.6345,1.05379,0.88848,0.81524,0.89008,0.65569,0.87077,0.52997,1.00385,0.0005578,0.0005578,0.0005578
69,2277.6,0.91955,0.63562,1.05261,0.90579,0.80872,0.90136,0.65962,0.8728,0.53498,1.0083,0.0005512,0.0005512,0.0005512
70,2313.85,0.9183,0.64461,1.05273,0.87258,0.84232,0.9056,0.66471,0.85685,0.5201,0.99857,0.0005446,0.0005446,0.0005446
71,2349.67,0.91119,0.63543,1.05831,0.88853,0.83,0.89737,0.66346,0.86165,0.51257,1.0081,0.000538,0.000538,0.000538
72,2383.76,0.90619,0.63242,1.04729,0.91434,0.81089,0.89801,0.65957,0.85735,0.50691,0.99031,0.0005314,0.0005314,0.0005314
73,2419.32,0.90383,0.62315,1.04666,0.89326,0.828,0.9011,0.66279,0.87116,0.5214,1.00734,0.0005248,0.0005248,0.0005248
74,2453.49,0.91001,0.63148,1.05243,0.89943,0.82856,0.9036,0.66284,0.87504,0.51905,1.0134,0.0005182,0.0005182,0.0005182
75,2487.4,0.89268,0.61551,1.03539,0.87821,0.8033,0.87834,0.63353,0.90275,0.57475,1.02041,0.0005116,0.0005116,0.0005116
76,2520.58,0.89331,0.61907,1.04463,0.90233,0.83486,0.90404,0.66711,0.85994,0.54314,1.00963,0.000505,0.000505,0.000505
77,2553.98,0.90052,0.6113,1.04723,0.91804,0.81536,0.90394,0.66377,0.86583,0.50242,0.99857,0.0004984,0.0004984,0.0004984
78,2587.15,0.8894,0.61556,1.04032,0.88298,0.8379,0.89908,0.6658,0.8566,0.50874,0.99552,0.0004918,0.0004918,0.0004918
79,2620.11,0.89699,0.62272,1.0461,0.89171,0.82543,0.89755,0.65968,0.86767,0.51848,1.00362,0.0004852,0.0004852,0.0004852
80,2653.77,0.88874,0.60765,1.04064,0.90191,0.81628,0.89703,0.66307,0.85822,0.50362,0.99772,0.0004786,0.0004786,0.0004786
81,2686.7,0.89254,0.6176,1.04331,0.92078,0.79595,0.8846,0.65066,0.86947,0.55468,1.00865,0.000472,0.000472,0.000472
82,2719.41,0.88545,0.59154,1.03895,0.89773,0.82359,0.89431,0.66234,0.84555,0.50649,0.99386,0.0004654,0.0004654,0.0004654
83,2751.8,0.89261,0.60924,1.0386,0.91084,0.81643,0.90404,0.66946,0.85149,0.5043,0.99398,0.0004588,0.0004588,0.0004588
84,2779.82,0.89679,0.60581,1.03843,0.8939,0.85386,0.91374,0.67464,0.84789,0.49984,0.98923,0.0004522,0.0004522,0.0004522
85,2807.19,0.88674,0.59131,1.03667,0.90725,0.8282,0.90211,0.67318,0.84006,0.49062,0.98789,0.0004456,0.0004456,0.0004456
86,2834.37,0.8796,0.59554,1.02794,0.90491,0.82858,0.90547,0.67346,0.84562,0.48927,0.99267,0.000439,0.000439,0.000439
87,2861.1,0.87584,0.58542,1.03083,0.89311,0.82993,0.89683,0.66868,0.84321,0.49486,0.98226,0.0004324,0.0004324,0.0004324
88,2888.58,0.87575,0.58447,1.03307,0.91524,0.82077,0.89608,0.66867,0.84306,0.4949,0.99643,0.0004258,0.0004258,0.0004258
89,2917.06,0.86563,0.57989,1.02954,0.90881,0.8176,0.89735,0.67203,0.8442,0.49359,0.98813,0.0004192,0.0004192,0.0004192
90,2945.12,0.87753,0.58593,1.0269,0.90588,0.82414,0.90304,0.67358,0.83681,0.48739,0.98158,0.0004126,0.0004126,0.0004126
91,2973.32,0.87045,0.58915,1.03206,0.89215,0.83581,0.90094,0.67604,0.83709,0.4886,0.98847,0.000406,0.000406,0.000406
92,3001.81,0.87754,0.58356,1.03588,0.8992,0.84077,0.90422,0.67673,0.83781,0.48559,0.98679,0.0003994,0.0003994,0.0003994
93,3030.56,0.85859,0.57745,1.02871,0.91596,0.82466,0.90411,0.67797,0.83732,0.49712,0.99193,0.0003928,0.0003928,0.0003928
94,3058.59,0.8626,0.58109,1.02903,0.90168,0.83941,0.91006,0.68108,0.83025,0.47942,0.9861,0.0003862,0.0003862,0.0003862
95,3087.01,0.85468,0.56636,1.0235,0.91873,0.81795,0.90079,0.67506,0.84164,0.4808,0.9912,0.0003796,0.0003796,0.0003796
96,3115.12,0.86762,0.57637,1.02764,0.90631,0.83239,0.90945,0.68248,0.8328,0.47854,0.98058,0.000373,0.000373,0.000373
97,3145.52,0.85963,0.5645,1.02152,0.90898,0.8272,0.8988,0.67659,0.82352,0.4818,0.97651,0.0003664,0.0003664,0.0003664
98,3182.35,0.85755,0.56107,1.02481,0.89892,0.83127,0.89781,0.67967,0.82324,0.47708,0.97987,0.0003598,0.0003598,0.0003598
99,3217.92,0.84315,0.56287,1.01973,0.92033,0.82915,0.90399,0.68266,0.82344,0.47523,0.9825,0.0003532,0.0003532,0.0003532
100,3254.84,0.85094,0.5646,1.02503,0.9171,0.82917,0.90529,0.68139,0.81562,0.47214,0.97586,0.0003466,0.0003466,0.0003466
101,3289.32,0.85543,0.56244,1.02321,0.92028,0.82542,0.89829,0.67879,0.82047,0.48183,0.97296,0.00034,0.00034,0.00034
102,3323.59,0.8502,0.55789,1.02148,0.91985,0.82334,0.90978,0.68679,0.82254,0.4763,0.97375,0.0003334,0.0003334,0.0003334
103,3356.65,0.84786,0.55261,1.01713,0.91569,0.83081,0.90883,0.68929,0.8159,0.47302,0.97684,0.0003268,0.0003268,0.0003268
104,3389.59,0.8431,0.55402,1.01877,0.92247,0.82477,0.90962,0.68496,0.81496,0.47295,0.97238,0.0003202,0.0003202,0.0003202
105,3422.96,0.83522,0.544,1.01536,0.92404,0.82564,0.90647,0.68571,0.8179,0.47288,0.97358,0.0003136,0.0003136,0.0003136
106,3457.17,0.84353,0.55385,1.01592,0.90238,0.84668,0.90876,0.68653,0.81846,0.46744,0.97701,0.000307,0.000307,0.000307
107,3490.99,0.83383,0.54326,1.0195,0.91955,0.82955,0.90349,0.68583,0.81576,0.47262,0.9713,0.0003004,0.0003004,0.0003004
108,3524.06,0.84864,0.55274,1.01728,0.91916,0.82631,0.90181,0.68319,0.81984,0.47078,0.97848,0.0002938,0.0002938,0.0002938
109,3557.56,0.84577,0.54866,1.01689,0.91584,0.8325,0.90914,0.68701,0.81626,0.47832,0.97649,0.0002872,0.0002872,0.0002872
110,3590.24,0.82806,0.53437,1.01277,0.90432,0.84506,0.91024,0.68635,0.81756,0.47025,0.97608,0.0002806,0.0002806,0.0002806
111,3623.24,0.83973,0.54518,1.01309,0.90498,0.84208,0.90469,0.68647,0.81222,0.4692,0.97312,0.000274,0.000274,0.000274
112,3656.21,0.82243,0.53747,1.01182,0.91146,0.83518,0.90341,0.6871,0.81277,0.48523,0.97705,0.0002674,0.0002674,0.0002674
113,3690.23,0.83372,0.5402,1.01001,0.90925,0.83977,0.90314,0.68516,0.81896,0.48681,0.97749,0.0002608,0.0002608,0.0002608
114,3722.9,0.83584,0.53115,1.0116,0.91519,0.83575,0.90146,0.68541,0.81054,0.47498,0.97347,0.0002542,0.0002542,0.0002542
115,3756.77,0.82825,0.53835,1.01474,0.91942,0.83535,0.90281,0.68607,0.80903,0.4689,0.97665,0.0002476,0.0002476,0.0002476
116,3797.96,0.831,0.53424,1.00883,0.90304,0.84814,0.90602,0.68992,0.81128,0.46917,0.97264,0.000241,0.000241,0.000241
117,3831.19,0.81639,0.52166,1.00611,0.92134,0.82716,0.90057,0.68394,0.81008,0.47677,0.97308,0.0002344,0.0002344,0.0002344
118,3864.37,0.82296,0.52855,1.00743,0.91532,0.83846,0.90464,0.68674,0.80842,0.46992,0.97213,0.0002278,0.0002278,0.0002278
119,3897.81,0.81468,0.5275,1.00738,0.90888,0.8323,0.90125,0.68306,0.81214,0.48194,0.97387,0.0002212,0.0002212,0.0002212
120,3930.52,0.81248,0.52485,1.00438,0.91025,0.83429,0.90599,0.68615,0.815,0.48297,0.97272,0.0002146,0.0002146,0.0002146
121,3963.38,0.81038,0.51906,1.00234,0.91041,0.83228,0.90539,0.68816,0.81227,0.47097,0.97155,0.000208,0.000208,0.000208
122,3998.13,0.81545,0.52038,1.00649,0.9266,0.82355,0.9049,0.68997,0.81346,0.4735,0.97368,0.0002014,0.0002014,0.0002014
123,4031.19,0.79788,0.5197,1.00232,0.916,0.83242,0.90444,0.69214,0.80586,0.4696,0.96697,0.0001948,0.0001948,0.0001948
124,4064.16,0.80419,0.51119,1.00385,0.90404,0.84298,0.90486,0.69209,0.80611,0.46734,0.9684,0.0001882,0.0001882,0.0001882
125,4096.9,0.81251,0.52196,1.00126,0.91086,0.83212,0.89775,0.68616,0.80874,0.47892,0.96967,0.0001816,0.0001816,0.0001816
126,4129.56,0.80363,0.5147,1.00264,0.90018,0.84333,0.89909,0.68697,0.81081,0.47482,0.97435,0.000175,0.000175,0.000175
127,4163.28,0.8039,0.51538,1.00534,0.90829,0.84458,0.90487,0.69043,0.80318,0.46394,0.96942,0.0001684,0.0001684,0.0001684
128,4195.6,0.80103,0.51199,0.99523,0.91488,0.83732,0.90469,0.69114,0.80188,0.46752,0.96943,0.0001618,0.0001618,0.0001618
129,4226.14,0.80954,0.50851,1.00667,0.91911,0.82903,0.90183,0.68954,0.80174,0.4624,0.97111,0.0001552,0.0001552,0.0001552
130,4259.58,0.80778,0.51025,1.00022,0.91707,0.83786,0.90672,0.69174,0.80422,0.45343,0.97042,0.0001486,0.0001486,0.0001486
131,4292.74,0.79953,0.50949,0.99813,0.91416,0.83746,0.90541,0.69198,0.80078,0.45819,0.96768,0.000142,0.000142,0.000142
132,4326.23,0.79251,0.5028,0.99292,0.92606,0.82786,0.90135,0.69144,0.80075,0.46812,0.96688,0.0001354,0.0001354,0.0001354
133,4359.68,0.77879,0.49788,0.98997,0.91858,0.83394,0.90451,0.69296,0.79968,0.46587,0.96499,0.0001288,0.0001288,0.0001288
134,4393.38,0.78222,0.49561,0.99252,0.91783,0.83443,0.90582,0.69334,0.79916,0.46031,0.96447,0.0001222,0.0001222,0.0001222
135,4426.71,0.78138,0.49659,0.99155,0.92247,0.83166,0.90393,0.69389,0.79784,0.47116,0.96568,0.0001156,0.0001156,0.0001156
136,4459.96,0.78227,0.50373,0.99571,0.93037,0.82232,0.90113,0.69211,0.79955,0.47012,0.97039,0.000109,0.000109,0.000109
137,4492.06,0.7809,0.49524,0.99119,0.91161,0.83617,0.90164,0.69157,0.79986,0.47164,0.97075,0.0001024,0.0001024,0.0001024
138,4519.71,0.78404,0.4967,0.99084,0.92567,0.82661,0.90068,0.69038,0.80192,0.47421,0.97197,9.58e-05,9.58e-05,9.58e-05
139,4547.33,0.76759,0.48766,0.98826,0.90692,0.84029,0.90032,0.69264,0.79747,0.46753,0.96769,8.92e-05,8.92e-05,8.92e-05
140,4575.54,0.79406,0.49464,0.99608,0.92583,0.8279,0.90077,0.69328,0.7962,0.46364,0.96801,8.26e-05,8.26e-05,8.26e-05
141,4611.35,0.7105,0.41732,0.93664,0.91762,0.82969,0.89817,0.68983,0.8017,0.4601,0.97506,7.6e-05,7.6e-05,7.6e-05
142,4637.86,0.70023,0.40712,0.92925,0.91934,0.83483,0.8986,0.6883,0.80393,0.46175,0.97796,6.94e-05,6.94e-05,6.94e-05
143,4664.79,0.69116,0.39846,0.92511,0.91005,0.83507,0.89994,0.69035,0.80171,0.45924,0.97495,6.28e-05,6.28e-05,6.28e-05
144,4691.19,0.69291,0.39862,0.92456,0.90839,0.83791,0.90167,0.6911,0.80366,0.45976,0.97512,5.62e-05,5.62e-05,5.62e-05
145,4717.77,0.68532,0.39553,0.92008,0.91305,0.83499,0.90203,0.69207,0.80138,0.46078,0.97216,4.96e-05,4.96e-05,4.96e-05
146,4745.77,0.68916,0.39362,0.92443,0.91335,0.8376,0.90367,0.69401,0.80094,0.45747,0.97217,4.3e-05,4.3e-05,4.3e-05
147,4776.53,0.67959,0.38938,0.92188,0.90914,0.84138,0.9045,0.69486,0.80085,0.45378,0.97304,3.64e-05,3.64e-05,3.64e-05
148,4808.35,0.68074,0.38846,0.92002,0.91289,0.84003,0.90419,0.69489,0.79844,0.45035,0.97215,2.98e-05,2.98e-05,2.98e-05
149,4839.96,0.67468,0.38077,0.91899,0.91484,0.84147,0.90519,0.69605,0.79777,0.44974,0.9727,2.32e-05,2.32e-05,2.32e-05
150,4871.22,0.68132,0.38959,0.92209,0.91444,0.84009,0.90566,0.69584,0.79735,0.44885,0.97301,1.66e-05,1.66e-05,1.66e-05
